time,angle,r1,r2,r3,r4,r5,r6,circular,lateral,rawname
35:49.1,163.5724,750,710,709,705,713,737,5,-1,CZP_1_down1
35:49.1,162.9478463,751,711,709,704,712,738,5,-1,CZP_1_down1
35:49.1,162.2489387,750,711,709,703,711,738,5,-1,CZP_1_down1
35:49.1,160.5432445,750,712,710,703,710,740,5,-1,CZP_1_down1
35:49.2,158.6598527,749,711,712,701,709,743,5,-1,CZP_1_down1
35:49.2,156.3402741,748,710,715,700,709,747,5,-1,CZP_1_down1
35:49.2,152.3637003,744,709,719,700,709,750,5,-1,CZP_1_down1
35:49.2,146.4765554,741,709,723,700,709,753,5,-1,CZP_1_down1
35:49.2,141.5683536,738,708,726,699,709,756,5,-1,CZP_1_down1
35:49.3,136.0302554,737,707,729,700,710,760,5,-1,CZP_1_down1
35:49.3,130.966371,737,706,732,701,711,764,5,-1,CZP_1_down1
35:49.3,125.894634,738,706,733,703,713,767,5,-1,CZP_1_down1
35:49.3,120.7571782,739,705,734,703,714,770,5,-1,CZP_1_down1
35:49.3,115.2504992,740,705,737,704,715,774,5,-1,CZP_1_down1
35:49.4,109.5311366,741,705,737,705,716,780,5,-1,CZP_1_down1
35:49.4,104.053595,743,704,738,706,717,785,5,-1,CZP_1_down1
35:49.4,98.46780919,744,704,739,708,719,790,5,-1,CZP_1_down1
35:49.4,92.5410779,745,705,740,709,720,796,5,-1,CZP_1_down1
35:49.4,86.53459364,747,705,742,711,721,801,5,-1,CZP_1_down1
35:49.5,80.87573266,749,706,743,713,723,806,5,-1,CZP_1_down1
35:49.5,75.01563309,750,707,745,716,725,813,5,-1,CZP_1_down1
35:49.5,69.28881713,752,710,746,717,727,820,5,-1,CZP_1_down1
35:49.5,63.56317362,754,712,747,719,730,827,5,-1,CZP_1_down1
35:49.5,58.35425397,756,715,749,721,731,835,5,-1,CZP_1_down1
35:49.6,53.82066492,758,719,750,723,734,844,5,-1,CZP_1_down1
35:49.6,49.18909989,761,723,751,724,735,853,5,-1,CZP_1_down1
35:49.6,45.88024663,763,727,752,726,737,861,5,-1,CZP_1_down1
35:49.6,43.63580087,766,729,753,728,739,869,5,-1,CZP_1_down1
35:49.6,42.6659297,769,732,754,729,740,874,5,-1,CZP_1_down1
35:49.7,43.01695054,768,732,754,730,741,877,5,-1,CZP_1_down1
35:49.7,44.31215549,767,731,752,729,740,871,5,-1,CZP_1_down1
35:49.7,46.77927395,765,729,748,726,738,864,5,-1,CZP_1_down1
35:49.7,50.06277773,762,726,745,724,735,855,5,-1,CZP_1_down1
35:49.7,54.18980635,760,723,744,723,735,848,5,-1,CZP_1_down1
35:49.8,58.66393376,757,717,742,721,732,839,5,-1,CZP_1_down1
35:49.8,63.73520839,754,715,742,719,731,830,5,-1,CZP_1_down1
35:49.8,69.17865222,752,712,742,717,729,823,5,-1,CZP_1_down1
35:49.8,74.55176033,751,709,744,716,727,817,5,-1,CZP_1_down1
35:49.8,80.48694067,748,706,742,715,725,810,5,-1,CZP_1_down1
35:49.9,85.76134944,746,704,742,714,724,805,5,-1,CZP_1_down1
35:49.9,91.51673332,744,703,740,712,723,799,5,-1,CZP_1_down1
35:49.9,97.71776005,743,702,739,710,722,793,5,-1,CZP_1_down1
35:49.9,103.9351138,741,701,737,709,720,787,5,-1,CZP_1_down1
35:49.9,110.3915049,741,701,736,707,719,781,5,-1,CZP_1_down1
35:50.0,117.102452,739,701,734,707,718,775,5,-1,CZP_1_down1
35:50.0,123.6787335,738,701,731,705,717,768,5,-1,CZP_1_down1
35:50.0,130.4920814,738,701,727,705,716,766,5,-1,CZP_1_down1
35:50.0,137.2484835,737,702,725,705,715,762,5,-1,CZP_1_down1
35:50.0,143.4335607,737,703,725,705,715,760,5,-1,CZP_1_down1
35:50.1,150.2145524,738,702,722,703,713,755,5,-1,CZP_1_down1
35:50.1,155.4699297,739,702,720,702,712,752,5,-1,CZP_1_down1
35:50.1,161.8210897,743,703,717,703,712,747,5,-1,CZP_1_down1
35:50.1,163.0260788,746,704,710,703,712,739,5,-1,CZP_1_down1
35:50.1,164.2798943,747,705,707,704,712,734,5,-1,CZP_1_down1
35:50.2,164.0457535,747,705,706,705,712,734,5,-1,CZP_1_down1
35:50.2,164.0673439,747,706,706,706,713,733,5,-1,CZP_1_down1
35:50.2,164.2778675,748,705,705,707,714,733,5,-1,CZP_1_down1
35:50.2,164.4886955,748,706,705,707,714,732,5,-1,CZP_1_down1
35:50.2,164.616441,748,706,705,707,714,732,5,-1,CZP_1_down1
35:50.3,164.6946194,750,707,706,707,714,733,5,-1,CZP_1_down1
35:50.3,164.7030209,750,707,706,706,714,734,5,-1,CZP_1_down1
35:50.3,164.3270201,751,708,707,706,713,736,5,-1,CZP_1_down1
35:50.3,164.0366883,751,710,708,705,712,737,5,-1,CZP_1_down1
35:50.3,163.4555313,751,710,709,704,711,738,5,-1,CZP_1_down1
35:50.4,162.5865465,753,711,710,704,711,739,5,-1,CZP_1_down1
35:50.4,160.9078532,751,711,711,703,711,740,5,-1,CZP_1_down1
35:50.4,159.3125141,751,710,713,702,710,743,5,-1,CZP_1_down1
35:50.4,156.561412,749,709,716,701,709,746,5,-1,CZP_1_down1
35:50.4,153.3950236,747,709,719,700,709,748,5,-1,CZP_1_down1
35:50.5,149.2320737,745,709,722,700,708,751,5,-1,CZP_1_down1
35:50.5,145.0310606,741,708,724,700,709,753,5,-1,CZP_1_down1
35:50.5,140.0320278,739,708,728,699,709,756,5,-1,CZP_1_down1
35:50.5,135.3043747,737,707,731,700,710,760,5,-1,CZP_1_down1
35:50.5,129.6291552,737,707,733,701,712,764,5,-1,CZP_1_down1
35:50.6,123.8092659,738,706,735,703,713,767,5,-1,CZP_1_down1
35:50.6,117.6322704,740,706,736,704,715,771,5,-1,CZP_1_down1
35:50.6,111.3470887,740,705,738,704,716,775,5,-1,CZP_1_down1
35:50.6,104.6711123,742,705,739,706,717,782,5,-1,CZP_1_down1
35:50.6,97.75434981,744,704,740,708,718,788,5,-1,CZP_1_down1
35:50.7,90.63814724,745,705,741,709,720,795,5,-1,CZP_1_down1
35:50.7,83.70364717,747,706,742,711,721,801,5,-1,CZP_1_down1
35:50.7,76.62646583,749,706,743,713,723,808,5,-1,CZP_1_down1
35:50.7,69.95061952,751,709,745,716,725,816,5,-1,CZP_1_down1
35:50.7,63.24093965,753,712,746,717,728,824,5,-1,CZP_1_down1
35:50.8,56.85291698,756,716,747,720,731,833,5,-1,CZP_1_down1
35:50.8,51.07085442,758,720,748,721,733,843,5,-1,CZP_1_down1
35:50.8,45.86590024,762,725,749,724,735,854,5,-1,CZP_1_down1
35:50.8,41.70879926,765,729,751,726,738,865,5,-1,CZP_1_down1
35:50.8,39.34851881,768,732,752,728,740,873,5,-1,CZP_1_down1
35:50.9,38.613115,770,733,753,730,741,879,5,-1,CZP_1_down1
35:50.9,39.42169699,769,733,753,729,740,878,5,-1,CZP_1_down1
35:50.9,41.82834181,767,731,751,728,739,873,5,-1,CZP_1_down1
35:50.9,45.37221472,765,729,748,726,737,865,5,-1,CZP_1_down1
35:50.9,49.43592189,762,726,745,723,736,855,5,-1,CZP_1_down1
35:51.0,53.98024067,761,722,744,722,734,847,5,-1,CZP_1_down1
35:51.0,59.52512159,757,718,743,720,733,839,5,-1,CZP_1_down1
35:51.0,65.14061219,754,715,743,719,730,831,5,-1,CZP_1_down1
35:51.0,70.98116121,752,712,744,717,729,822,5,-1,CZP_1_down1
35:51.0,77.06131921,750,709,744,716,727,815,5,-1,CZP_1_down1
35:51.1,82.7578065,749,706,743,714,725,809,5,-1,CZP_1_down1
35:51.1,89.2181461,746,704,741,712,723,803,5,-1,CZP_1_down1
35:51.1,95.83806315,744,703,740,711,723,797,5,-1,CZP_1_down1
35:51.1,102.4429619,742,702,738,709,721,790,5,-1,CZP_1_down1
35:51.1,109.2293715,741,702,736,708,720,785,5,-1,CZP_1_down1
35:51.2,116.4947436,740,702,734,707,719,777,5,-1,CZP_1_down1
35:51.2,123.5862137,740,702,731,705,717,772,5,-1,CZP_1_down1
35:51.2,130.2257425,738,703,729,705,717,769,5,-1,CZP_1_down1
35:51.2,136.2424147,737,702,727,705,716,765,5,-1,CZP_1_down1
35:51.2,141.7030913,737,702,726,704,715,761,5,-1,CZP_1_down1
35:51.3,147.3970344,737,702,724,703,714,758,5,-1,CZP_1_down1
35:51.3,153.2731676,738,702,724,702,712,755,5,-1,CZP_1_down1
35:51.3,159.1343735,741,702,722,703,712,750,5,-1,CZP_1_down1
35:51.3,163.6086344,744,703,716,703,711,742,5,-1,CZP_1_down1
35:51.3,164.5527373,746,704,710,704,712,736,5,-1,CZP_1_down1
35:51.4,162.4547468,746,705,707,706,714,733,5,-1,CZP_1_down1
35:51.4,161.5699327,746,702,707,707,716,733,5,-1,CZP_1_down1
35:51.4,162.8432641,747,703,707,708,717,733,5,-1,CZP_1_down1
35:51.4,163.4071268,747,703,706,708,717,732,5,-1,CZP_1_down1
35:51.4,163.8455617,748,704,707,708,717,732,5,-1,CZP_1_down1
35:51.5,163.8807739,748,704,706,708,717,732,5,-1,CZP_1_down1
35:51.5,163.8058741,748,705,707,707,716,732,5,-1,CZP_1_down1
35:51.5,163.5998755,749,706,708,707,716,732,5,-1,CZP_1_down1
35:51.5,163.5202262,749,706,708,706,715,732,5,-1,CZP_1_down1
35:51.5,163.6808475,750,706,709,706,714,732,5,-1,CZP_1_down1
35:51.6,163.9329348,750,708,710,706,714,734,5,-1,CZP_1_down1
35:51.6,164.1594283,751,710,710,705,713,735,5,-1,CZP_1_down1
35:51.6,163.9204134,751,711,711,704,712,736,5,-1,CZP_1_down1
35:51.6,163.2280769,751,711,711,703,711,736,5,-1,CZP_1_down1
35:51.7,161.8253381,751,712,712,702,710,738,5,-1,CZP_1_down1
35:51.7,159.4390274,751,711,713,702,709,740,5,-1,CZP_1_down1
35:51.7,156.7242951,750,711,716,701,709,745,5,-1,CZP_1_down1
35:51.7,153.9031983,748,711,719,700,709,748,5,-1,CZP_1_down1
35:51.7,150.4438593,745,710,722,700,709,751,5,-1,CZP_1_down1
35:51.8,146.5944871,742,710,724,700,709,754,5,-1,CZP_1_down1
35:51.8,142.2823546,739,709,727,700,709,756,5,-1,CZP_1_down1
35:51.8,137.6227551,738,708,730,699,710,759,5,-1,CZP_1_down1
35:51.8,133.0363242,737,707,732,700,710,762,5,-1,CZP_1_down1
35:51.8,127.7863172,737,706,734,701,712,765,5,-1,CZP_1_down1
35:51.9,122.1835265,738,704,734,703,714,768,5,-1,CZP_1_down1
35:51.9,116.5173775,739,706,736,703,715,771,5,-1,CZP_1_down1
35:51.9,110.4300353,741,705,738,704,716,776,5,-1,CZP_1_down1
35:51.9,103.7842707,742,705,740,706,717,781,5,-1,CZP_1_down1
35:51.9,97.18346006,743,704,742,707,718,787,5,-1,CZP_1_down1
35:52.0,90.43121957,745,705,743,709,720,794,5,-1,CZP_1_down1
35:52.0,83.57468975,747,705,744,711,721,800,5,-1,CZP_1_down1
35:52.0,77.1251605,749,707,746,714,723,807,5,-1,CZP_1_down1
35:52.0,70.09505833,751,708,746,716,725,814,5,-1,CZP_1_down1
35:52.0,63.69939974,753,711,747,717,728,821,5,-1,CZP_1_down1
35:52.1,57.14125914,755,714,749,719,730,830,5,-1,CZP_1_down1
35:52.1,51.32657168,758,718,751,721,733,840,5,-1,CZP_1_down1
35:52.1,46.38518636,761,723,752,723,735,850,5,-1,CZP_1_down1
35:52.1,42.8270545,764,727,753,726,737,861,5,-1,CZP_1_down1
35:52.1,39.83353381,767,731,755,728,740,870,5,-1,CZP_1_down1
35:52.2,39.03023872,769,733,756,729,741,876,5,-1,CZP_1_down1
35:52.2,39.51937353,770,733,756,729,741,877,5,-1,CZP_1_down1
35:52.2,41.99914914,769,732,755,728,740,873,5,-1,CZP_1_down1
35:52.2,45.73444323,765,729,751,726,738,863,5,-1,CZP_1_down1
35:52.2,49.630685,763,726,749,724,737,856,5,-1,CZP_1_down1
35:52.3,54.07643924,759,722,747,722,734,847,5,-1,CZP_1_down1
35:52.3,58.71125395,758,719,747,721,733,839,5,-1,CZP_1_down1
35:52.3,63.87251857,755,716,746,719,731,831,5,-1,CZP_1_down1
35:52.3,68.99874175,753,712,746,717,729,824,5,-1,CZP_1_down1
35:52.3,74.96958075,751,709,745,716,728,817,5,-1,CZP_1_down1
35:52.4,80.77656577,749,707,744,714,726,811,5,-1,CZP_1_down1
35:52.4,86.92064355,747,705,744,713,724,806,5,-1,CZP_1_down1
35:52.4,93.63261621,745,703,742,712,723,800,5,-1,CZP_1_down1
35:52.4,99.98888297,743,702,740,710,722,795,5,-1,CZP_1_down1
35:52.4,106.7412086,742,702,738,709,721,788,5,-1,CZP_1_down1
35:52.5,113.7105095,741,702,737,708,720,783,5,-1,CZP_1_down1
35:52.5,120.7964654,739,702,734,706,718,777,5,-1,CZP_1_down1
35:52.5,126.9637919,738,703,732,705,717,772,5,-1,CZP_1_down1
35:52.5,133.1044831,738,702,728,705,716,767,5,-1,CZP_1_down1
35:52.5,140.0929511,737,702,727,705,716,763,5,-1,CZP_1_down1
35:52.6,146.6372733,736,702,725,703,714,760,5,-1,CZP_1_down1
35:52.6,154.2583559,737,701,724,702,713,756,5,-1,CZP_1_down1
35:52.6,161.012144,739,701,721,702,712,751,5,-1,CZP_1_down1
35:52.6,164.658645,743,703,715,703,712,740,5,-1,CZP_1_down1
35:52.6,163.8502195,745,706,709,705,713,734,5,-1,CZP_1_down1
35:52.7,160.8388446,746,703,709,706,716,734,5,-1,CZP_1_down1
35:52.7,162.1077971,746,701,710,707,717,734,5,-1,CZP_1_down1
35:52.7,162.9391005,747,702,707,708,717,733,5,-1,CZP_1_down1
36:41.8,170.5234351,756,714,719,706,721,738,5,0,CZP_1_0
36:41.8,170.4973493,757,714,719,707,721,737,5,0,CZP_1_0
36:41.9,170.4577281,757,714,719,707,722,737,5,0,CZP_1_0
36:41.9,170.4741403,757,714,718,706,721,737,5,0,CZP_1_0
36:41.9,170.4538951,757,713,718,707,721,737,5,0,CZP_1_0
36:41.9,170.4789545,757,714,718,707,721,736,5,0,CZP_1_0
36:41.9,170.5143508,757,714,718,707,721,737,5,0,CZP_1_0
36:42.0,170.3916466,757,714,718,707,721,737,5,0,CZP_1_0
36:42.0,170.3599842,756,713,718,707,721,737,5,0,CZP_1_0
36:42.0,170.3756977,757,713,718,706,720,736,5,0,CZP_1_0
36:42.0,170.3499504,757,714,718,707,721,737,5,0,CZP_1_0
36:42.0,170.4266954,756,714,718,707,721,737,5,0,CZP_1_0
36:42.1,170.3401398,757,714,718,706,721,736,5,0,CZP_1_0
36:42.1,170.2920362,757,714,718,707,721,737,5,0,CZP_1_0
36:42.1,170.3028536,756,713,718,706,720,736,5,0,CZP_1_0
36:42.1,170.3254738,756,714,718,707,721,736,5,0,CZP_1_0
36:42.1,170.2550163,757,714,718,707,721,737,5,0,CZP_1_0
36:42.2,170.258747,757,713,718,706,721,737,5,0,CZP_1_0
36:42.2,170.345456,756,713,718,706,720,736,5,0,CZP_1_0
36:42.2,170.3289058,757,714,718,707,721,737,5,0,CZP_1_0
36:42.2,170.3192342,756,713,718,707,721,737,5,0,CZP_1_0
36:42.2,170.4021786,757,714,719,707,721,737,5,0,CZP_1_0
36:42.3,170.3454032,756,714,718,707,721,737,5,0,CZP_1_0
36:42.3,170.2880017,757,714,718,707,721,737,5,0,CZP_1_0
36:42.3,170.3454001,757,714,718,708,722,737,5,0,CZP_1_0
36:42.3,170.3014616,757,714,718,707,721,737,5,0,CZP_1_0
36:42.3,170.3471159,757,714,719,707,721,737,5,0,CZP_1_0
36:42.4,170.3562477,757,714,717,706,721,737,5,0,CZP_1_0
36:42.4,170.3561851,757,714,718,707,721,737,5,0,CZP_1_0
36:42.4,170.4293296,757,713,717,707,721,736,5,0,CZP_1_0
36:42.4,170.4517843,757,713,717,706,720,736,5,0,CZP_1_0
36:42.4,170.3445193,757,714,717,707,721,737,5,0,CZP_1_0
36:42.5,170.3203373,757,713,717,706,720,736,5,0,CZP_1_0
36:42.5,170.2934966,757,714,717,707,721,737,5,0,CZP_1_0
36:42.5,170.1570685,757,714,717,706,721,737,5,0,CZP_1_0
36:42.5,169.8966859,755,713,717,706,721,737,5,0,CZP_1_0
36:42.5,169.5133549,754,714,717,706,721,737,5,0,CZP_1_0
36:42.6,169.1170728,756,714,717,706,721,737,5,0,CZP_1_0
36:42.6,168.8405759,755,715,717,706,721,737,5,0,CZP_1_0
36:42.6,168.269811,756,715,717,706,721,737,5,0,CZP_1_0
36:42.6,167.9253617,755,715,716,706,721,737,5,0,CZP_1_0
36:42.6,167.301131,754,715,715,706,721,736,5,0,CZP_1_0
36:42.7,166.7928759,754,715,714,706,720,736,5,0,CZP_1_0
36:42.7,166.1646841,753,715,713,706,721,736,5,0,CZP_1_0
36:42.7,165.4405875,753,716,712,706,720,736,5,0,CZP_1_0
36:42.7,165.3950166,753,716,712,705,720,736,5,0,CZP_1_0
36:42.7,165.2890815,753,716,711,705,719,737,5,0,CZP_1_0
36:42.8,164.6437187,753,717,711,705,719,738,5,0,CZP_1_0
36:42.8,163.8241618,753,717,711,704,718,738,5,0,CZP_1_0
36:42.8,162.2905596,753,717,712,703,716,739,5,0,CZP_1_0
36:42.8,159.8129224,753,717,713,702,715,741,5,0,CZP_1_0
36:42.8,156.9813758,752,717,716,701,713,741,5,0,CZP_1_0
36:42.9,153.4303095,750,716,717,700,711,741,5,0,CZP_1_0
36:42.9,149.3358141,750,714,721,700,710,743,5,0,CZP_1_0
36:42.9,144.6956426,744,712,723,700,709,744,5,0,CZP_1_0
36:42.9,139.3242216,741,710,727,700,710,746,5,0,CZP_1_0
36:42.9,133.868271,738,708,729,700,710,748,5,0,CZP_1_0
36:43.0,128.3808864,737,707,730,700,712,752,5,0,CZP_1_0
36:43.0,122.0261329,738,706,732,702,713,760,5,0,CZP_1_0
36:43.0,115.388636,739,704,733,704,714,767,5,0,CZP_1_0
36:43.0,108.8284333,741,704,735,704,715,774,5,0,CZP_1_0
36:43.0,102.6214068,744,704,737,705,717,781,5,0,CZP_1_0
36:43.1,95.62851457,745,705,738,707,718,788,5,0,CZP_1_0
36:43.1,88.47639771,747,707,738,708,719,795,5,0,CZP_1_0
36:43.1,81.9818193,748,708,738,710,721,802,5,0,CZP_1_0
36:43.1,75.55196122,748,710,737,712,722,809,5,0,CZP_1_0
36:43.1,69.37951194,748,710,738,715,725,815,5,0,CZP_1_0
36:43.2,63.64156425,750,714,739,718,729,822,5,0,CZP_1_0
36:43.2,58.36059888,752,717,740,721,732,829,5,0,CZP_1_0
36:43.2,53.46604935,754,719,740,723,733,837,5,0,CZP_1_0
36:43.2,48.86335944,757,721,739,723,733,845,5,0,CZP_1_0
36:43.2,45.22920181,761,724,739,725,735,854,5,0,CZP_1_0
36:43.3,42.5686491,764,726,740,726,737,862,5,0,CZP_1_0
36:43.3,42.03768654,766,728,740,727,738,869,5,0,CZP_1_0
36:43.3,41.68071828,767,729,741,728,738,872,5,0,CZP_1_0
36:43.3,42.71607676,768,729,741,728,739,872,5,0,CZP_1_0
36:43.3,44.6009642,767,728,739,727,738,868,5,0,CZP_1_0
36:43.4,47.64450244,765,726,736,726,737,861,5,0,CZP_1_0
36:43.4,51.32815543,763,723,735,724,735,853,5,0,CZP_1_0
36:43.4,56.11894422,760,721,734,722,734,844,5,0,CZP_1_0
36:43.4,60.78099751,759,719,734,721,733,836,5,0,CZP_1_0
36:43.4,66.28777156,756,716,735,719,732,828,5,0,CZP_1_0
36:43.5,72.50476665,753,714,736,718,730,820,5,0,CZP_1_0
36:43.5,78.92201381,751,712,737,717,729,813,5,0,CZP_1_0
36:43.5,85.43444253,749,709,736,715,726,806,5,0,CZP_1_0
36:43.5,92.4786621,747,707,736,712,723,800,5,0,CZP_1_0
36:43.5,99.78718719,745,705,735,709,721,792,5,0,CZP_1_0
36:43.6,107.5909171,743,704,734,709,720,785,5,0,CZP_1_0
36:43.6,115.3638634,742,704,733,707,719,776,5,0,CZP_1_0
36:43.6,123.4707772,741,704,730,706,718,768,5,0,CZP_1_0
36:43.6,131.9414481,741,703,726,706,718,760,5,0,CZP_1_0
36:43.6,140.1786838,740,704,722,706,716,758,5,0,CZP_1_0
36:43.7,147.7999467,740,705,719,703,713,755,5,0,CZP_1_0
36:43.7,154.9910602,742,705,717,703,712,750,5,0,CZP_1_0
36:43.7,160.4157549,747,705,713,703,713,749,5,0,CZP_1_0
36:43.7,163.8768025,749,708,710,702,713,744,5,0,CZP_1_0
36:43.7,164.3197763,751,710,705,706,715,738,5,0,CZP_1_0
36:43.8,163.8039568,751,711,704,708,718,734,5,0,CZP_1_0
36:43.8,163.9491953,749,711,702,708,719,731,5,0,CZP_1_0
36:43.8,164.2517615,751,711,702,709,720,730,5,0,CZP_1_0
36:43.8,164.7875709,751,712,701,709,720,729,5,0,CZP_1_0
36:43.8,165.0252633,751,712,701,709,719,728,5,0,CZP_1_0
36:43.9,164.9106623,751,712,701,709,719,728,5,0,CZP_1_0
36:43.9,164.5763787,752,712,701,708,719,729,5,0,CZP_1_0
36:43.9,164.4441488,752,712,702,708,718,729,5,0,CZP_1_0
36:43.9,164.3497356,752,713,703,708,718,730,5,0,CZP_1_0
36:43.9,164.5510863,753,714,703,707,718,730,5,0,CZP_1_0
36:44.0,164.6961317,754,714,704,708,717,732,5,0,CZP_1_0
36:44.0,164.4913627,754,714,706,706,716,734,5,0,CZP_1_0
36:44.0,163.7366974,754,715,706,706,715,736,5,0,CZP_1_0
36:44.0,162.2161623,755,715,707,705,714,738,5,0,CZP_1_0
36:44.0,161.5887245,754,714,707,703,712,740,5,0,CZP_1_0
36:44.1,159.5166753,754,714,709,702,711,743,5,0,CZP_1_0
36:44.1,156.9110531,753,713,711,702,710,745,5,0,CZP_1_0
36:44.1,154.8488612,751,713,713,701,710,747,5,0,CZP_1_0
36:44.1,150.0054496,750,711,715,701,709,749,5,0,CZP_1_0
36:44.1,145.6853773,747,710,717,700,709,751,5,0,CZP_1_0
36:44.2,140.9249247,745,708,719,699,709,753,5,0,CZP_1_0
36:44.2,136.0336844,742,707,723,700,710,755,5,0,CZP_1_0
36:44.2,131.0783228,739,705,725,700,710,758,5,0,CZP_1_0
36:44.2,125.90747,738,705,728,701,712,762,5,0,CZP_1_0
36:44.2,120.2669105,739,704,729,702,713,764,5,0,CZP_1_0
36:44.3,114.4399557,740,703,730,704,715,769,5,0,CZP_1_0
36:44.3,108.4157311,742,703,732,704,716,777,5,0,CZP_1_0
36:44.3,102.0656406,744,704,734,705,717,783,5,0,CZP_1_0
36:44.3,95.55622348,746,705,735,706,718,790,5,0,CZP_1_0
36:44.3,89.10673564,747,706,735,708,719,796,5,0,CZP_1_0
36:44.4,82.7656344,748,707,736,710,720,802,5,0,CZP_1_0
36:44.4,76.86169512,748,708,736,712,722,808,5,0,CZP_1_0
36:44.4,71.35199236,749,710,737,715,725,815,5,0,CZP_1_0
36:44.4,65.40603394,750,713,737,717,728,822,5,0,CZP_1_0
36:44.4,59.70254493,751,716,738,720,730,828,5,0,CZP_1_0
36:44.5,54.67491225,753,718,738,722,732,835,5,0,CZP_1_0
36:44.5,50.28458987,756,721,739,724,733,843,5,0,CZP_1_0
36:44.5,46.21017783,759,724,739,726,735,851,5,0,CZP_1_0
36:44.5,43.32584347,762,725,738,728,737,859,5,0,CZP_1_0
36:44.5,41.67176812,764,727,738,727,737,864,5,0,CZP_1_0
36:44.6,41.55547913,766,728,738,728,738,867,5,0,CZP_1_0
36:44.6,42.8852242,765,727,737,728,737,865,5,0,CZP_1_0
36:44.6,45.41296809,764,726,735,727,737,861,5,0,CZP_1_0
36:44.6,48.93725325,762,724,733,724,735,853,5,0,CZP_1_0
36:44.6,53.36167775,760,721,732,723,733,846,5,0,CZP_1_0
36:44.7,58.4089096,758,719,732,722,733,838,5,0,CZP_1_0
36:44.7,63.91635752,755,718,733,721,732,830,5,0,CZP_1_0
36:44.7,69.46374668,753,714,733,719,730,822,5,0,CZP_1_0
36:44.7,75.82640193,751,712,735,718,729,815,5,0,CZP_1_0
36:44.7,82.25586454,748,709,735,715,726,808,5,0,CZP_1_0
36:44.8,88.82370038,747,706,735,713,724,802,5,0,CZP_1_0
36:44.8,96.00248963,745,705,734,710,721,794,5,0,CZP_1_0
36:44.8,103.4589959,744,704,734,709,720,787,5,0,CZP_1_0
36:44.8,111.3771035,742,703,733,707,719,778,5,0,CZP_1_0
36:44.8,119.76079,741,702,730,706,718,769,5,0,CZP_1_0
36:44.9,128.0372806,741,702,726,705,717,763,5,0,CZP_1_0
36:44.9,135.9210417,741,702,723,706,716,761,5,0,CZP_1_0
36:44.9,143.5965612,740,703,721,705,715,759,5,0,CZP_1_0
36:44.9,151.2699659,740,703,718,703,713,755,5,0,CZP_1_0
36:44.9,158.5419848,743,703,716,703,711,751,5,0,CZP_1_0
36:45.0,163.1127438,746,706,713,704,712,747,5,0,CZP_1_0
36:45.0,163.6722968,749,708,706,705,714,739,5,0,CZP_1_0
36:45.0,163.4488669,750,709,704,708,717,734,5,0,CZP_1_0
36:45.0,162.8234419,749,709,703,709,719,730,5,0,CZP_1_0
36:45.0,163.312296,749,708,702,709,719,729,5,0,CZP_1_0
36:45.1,163.4277946,750,709,701,709,720,729,5,0,CZP_1_0
36:45.1,163.4296592,750,709,701,709,720,728,5,0,CZP_1_0
36:45.1,163.411503,750,710,701,709,720,728,5,0,CZP_1_0
36:45.1,163.3538414,750,709,701,709,720,728,5,0,CZP_1_0
36:45.1,163.3337641,751,710,701,709,720,728,5,0,CZP_1_0
36:45.2,163.4383904,751,710,701,709,719,728,5,0,CZP_1_0
36:45.2,163.6933571,751,710,701,709,719,728,5,0,CZP_1_0
36:45.2,163.9644955,751,711,702,709,719,728,5,0,CZP_1_0
36:45.2,164.0821281,751,711,702,708,718,729,5,0,CZP_1_0
36:45.2,164.1412727,752,712,703,708,719,729,5,0,CZP_1_0
36:45.3,164.1929435,752,713,703,707,717,730,5,0,CZP_1_0
36:45.3,164.0689638,753,713,704,706,716,731,5,0,CZP_1_0
36:45.3,163.4682561,752,714,705,705,714,733,5,0,CZP_1_0
36:45.3,161.8139631,753,714,706,704,713,738,5,0,CZP_1_0
36:45.3,159.2065405,752,713,707,702,711,743,5,0,CZP_1_0
36:45.4,155.5815996,750,712,710,702,710,746,5,0,CZP_1_0
36:45.4,151.1302751,750,710,714,701,709,748,5,0,CZP_1_0
36:45.4,144.4911504,747,708,718,700,709,751,5,0,CZP_1_0
36:45.4,137.9332777,743,707,722,700,710,753,5,0,CZP_1_0
36:45.4,131.1708969,740,705,726,701,711,757,5,0,CZP_1_0
36:45.5,123.9526131,739,704,729,702,712,762,5,0,CZP_1_0
36:45.5,116.9595708,739,702,731,704,714,766,5,0,CZP_1_0
36:45.5,109.9868893,742,703,733,705,716,772,5,0,CZP_1_0
36:45.5,103.0246996,745,703,736,706,717,781,5,0,CZP_1_0
36:45.5,95.88742381,747,705,737,707,718,787,5,0,CZP_1_0
36:45.6,88.88946492,748,705,738,709,720,793,5,0,CZP_1_0
36:45.6,81.62939856,748,707,740,710,721,800,5,0,CZP_1_0
36:45.6,74.7756093,749,709,741,713,723,807,5,0,CZP_1_0
36:45.6,68.10159912,749,711,743,716,726,814,5,0,CZP_1_0
36:45.6,62.05320612,751,713,743,718,729,821,5,0,CZP_1_0
36:45.7,56.18954363,753,716,742,721,732,829,5,0,CZP_1_0
36:45.7,50.84008967,756,720,743,723,734,838,5,0,CZP_1_0
36:45.7,46.56933366,759,723,742,725,736,847,5,0,CZP_1_0
36:45.7,42.78582543,763,726,742,727,738,856,5,0,CZP_1_0
36:45.7,40.10970229,765,728,742,728,739,863,5,0,CZP_1_0
